sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
145;DHT22;3528;-0.286;36.067;2021-11-18T00:38:01.575926+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2021-11-18T00:38:01.575926+00:00;temperature;14
144;SDS011;3528;-0.286;36.067;2021-11-18T00:38:01.687950+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2021-11-18T00:38:01.687950+00:00;P1;13
144;SDS011;3528;-0.286;36.067;2021-11-18T00:40:41.975513+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2021-11-18T00:40:41.975513+00:00;P1;8
145;DHT22;3528;-0.286;36.067;2021-11-18T00:40:41.976915+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2021-11-18T00:40:41.976915+00:00;temperature;14
144;SDS011;3528;-0.286;36.067;2021-11-18T00:43:21.855792+00:00;P2;6
144;SDS011;3528;-0.286;36.067;2021-11-18T00:43:21.855792+00:00;P1;11
145;DHT22;3528;-0.286;36.067;2021-11-18T00:43:21.939720+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2021-11-18T00:43:21.939720+00:00;temperature;14
144;SDS011;3528;-0.286;36.067;2021-11-18T00:46:02.280529+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2021-11-18T00:46:02.280529+00:00;P1;25
145;DHT22;3528;-0.286;36.067;2021-11-18T00:46:02.289738+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2021-11-18T00:46:02.289738+00:00;temperature;14
145;DHT22;3528;-0.286;36.067;2021-11-18T00:48:42.755614+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2021-11-18T00:48:42.755614+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T00:48:42.877956+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2021-11-18T00:48:42.877956+00:00;P1;9
144;SDS011;3528;-0.286;36.067;2021-11-18T00:51:22.631149+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2021-11-18T00:51:22.631149+00:00;P1;8
145;DHT22;3528;-0.286;36.067;2021-11-18T00:51:22.631159+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2021-11-18T00:51:22.631159+00:00;temperature;13
145;DHT22;3528;-0.286;36.067;2021-11-18T00:54:02.627019+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2021-11-18T00:54:02.627019+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T00:54:02.669981+00:00;P2;6
144;SDS011;3528;-0.286;36.067;2021-11-18T00:54:02.669981+00:00;P1;6
145;DHT22;3528;-0.286;36.067;2021-11-18T00:56:42.967926+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2021-11-18T00:56:42.967926+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T00:56:43.371967+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2021-11-18T00:56:43.371967+00:00;P1;18
144;SDS011;3528;-0.286;36.067;2021-11-18T00:59:23.447691+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2021-11-18T00:59:23.447691+00:00;P1;11
145;DHT22;3528;-0.286;36.067;2021-11-18T00:59:23.563672+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2021-11-18T00:59:23.563672+00:00;temperature;13
145;DHT22;3528;-0.286;36.067;2021-11-18T01:02:03.152044+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2021-11-18T01:02:03.152044+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:02:03.278191+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2021-11-18T01:02:03.278191+00:00;P1;23
145;DHT22;3528;-0.286;36.067;2021-11-18T01:04:43.352248+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2021-11-18T01:04:43.352248+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:04:43.476295+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2021-11-18T01:04:43.476295+00:00;P1;9
145;DHT22;3528;-0.286;36.067;2021-11-18T01:07:42.860444+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:07:42.860444+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:07:42.988454+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2021-11-18T01:07:42.988454+00:00;P1;16
144;SDS011;3528;-0.286;36.067;2021-11-18T01:08:55.096650+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2021-11-18T01:08:55.096650+00:00;P1;16
145;DHT22;3528;-0.286;36.067;2021-11-18T01:08:55.200543+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:08:55.200543+00:00;temperature;13
145;DHT22;3528;-0.286;36.067;2021-11-18T01:10:03.745498+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:10:03.745498+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:10:03.876684+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2021-11-18T01:10:03.876684+00:00;P1;21
145;DHT22;3528;-0.286;36.067;2021-11-18T01:10:43.339381+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:10:43.339381+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:10:43.342618+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2021-11-18T01:10:43.342618+00:00;P1;16
144;SDS011;3528;-0.286;36.067;2021-11-18T01:12:43.672633+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2021-11-18T01:12:43.672633+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2021-11-18T01:12:43.784674+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:12:43.784674+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:15:23.622585+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2021-11-18T01:15:23.622585+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2021-11-18T01:15:24.099887+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:15:24.099887+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:18:08.104835+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2021-11-18T01:18:08.104835+00:00;P1;8
145;DHT22;3528;-0.286;36.067;2021-11-18T01:18:08.284795+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:18:08.284795+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:20:43.967776+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2021-11-18T01:20:43.967776+00:00;P1;19
145;DHT22;3528;-0.286;36.067;2021-11-18T01:20:43.977778+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:20:43.977778+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:23:24.000886+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2021-11-18T01:23:24.000886+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2021-11-18T01:23:24.120850+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:23:24.120850+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:26:04.404892+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2021-11-18T01:26:04.404892+00:00;P1;10
145;DHT22;3528;-0.286;36.067;2021-11-18T01:26:04.406158+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:26:04.406158+00:00;temperature;13
145;DHT22;3528;-0.286;36.067;2021-11-18T01:28:48.120908+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:28:48.120908+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:28:48.240935+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2021-11-18T01:28:48.240935+00:00;P1;9
145;DHT22;3528;-0.286;36.067;2021-11-18T01:31:24.730414+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:31:24.730414+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:31:24.732179+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2021-11-18T01:31:24.732179+00:00;P1;8
144;SDS011;3528;-0.286;36.067;2021-11-18T01:34:04.708044+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2021-11-18T01:34:04.708044+00:00;P1;9
145;DHT22;3528;-0.286;36.067;2021-11-18T01:34:04.708063+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:34:04.708063+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:36:45.083290+00:00;P2;5
144;SDS011;3528;-0.286;36.067;2021-11-18T01:36:45.083290+00:00;P1;7
145;DHT22;3528;-0.286;36.067;2021-11-18T01:36:45.084775+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T01:36:45.084775+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:39:25.048968+00:00;P2;4
144;SDS011;3528;-0.286;36.067;2021-11-18T01:39:25.048968+00:00;P1;6
145;DHT22;3528;-0.286;36.067;2021-11-18T01:39:25.156903+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:39:25.156903+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:42:05.608882+00:00;P2;4
144;SDS011;3528;-0.286;36.067;2021-11-18T01:42:05.608882+00:00;P1;11
145;DHT22;3528;-0.286;36.067;2021-11-18T01:42:05.724946+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:42:05.724946+00:00;temperature;13
145;DHT22;3528;-0.286;36.067;2021-11-18T01:44:45.749668+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:44:45.749668+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:44:45.752997+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2021-11-18T01:44:45.752997+00:00;P1;16
145;DHT22;3528;-0.286;36.067;2021-11-18T01:47:31.012970+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:47:31.012970+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:47:31.133017+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2021-11-18T01:47:31.133017+00:00;P1;16
144;SDS011;3528;-0.286;36.067;2021-11-18T01:50:05.904580+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2021-11-18T01:50:05.904580+00:00;P1;12
145;DHT22;3528;-0.286;36.067;2021-11-18T01:50:05.904615+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T01:50:05.904615+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:52:45.725189+00:00;P2;6
144;SDS011;3528;-0.286;36.067;2021-11-18T01:52:45.725189+00:00;P1;10
145;DHT22;3528;-0.286;36.067;2021-11-18T01:52:45.726085+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:52:45.726085+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:55:26.093960+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2021-11-18T01:55:26.093960+00:00;P1;15
145;DHT22;3528;-0.286;36.067;2021-11-18T01:55:26.094769+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:55:26.094769+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T01:58:06.120993+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2021-11-18T01:58:06.120993+00:00;P1;17
145;DHT22;3528;-0.286;36.067;2021-11-18T01:58:06.248959+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2021-11-18T01:58:06.248959+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T02:00:46.121001+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2021-11-18T02:00:46.121001+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2021-11-18T02:00:46.132990+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:00:46.132990+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T02:03:39.437289+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:03:39.437289+00:00;P1;23
145;DHT22;3528;-0.286;36.067;2021-11-18T02:03:39.569036+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:03:39.569036+00:00;temperature;13
145;DHT22;3528;-0.286;36.067;2021-11-18T02:04:36.553045+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:04:36.553045+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T02:04:36.557015+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:04:36.557015+00:00;P1;23
144;SDS011;3528;-0.286;36.067;2021-11-18T02:06:06.793022+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:06:06.793022+00:00;P1;24
145;DHT22;3528;-0.286;36.067;2021-11-18T02:06:06.797018+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:06:06.797018+00:00;temperature;13
144;SDS011;3528;-0.286;36.067;2021-11-18T02:08:53.640970+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2021-11-18T02:08:53.640970+00:00;P1;18
145;DHT22;3528;-0.286;36.067;2021-11-18T02:08:53.765040+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:08:53.765040+00:00;temperature;13
145;DHT22;3528;-0.286;36.067;2021-11-18T02:11:26.793033+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:11:26.793033+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:11:26.932995+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2021-11-18T02:11:26.932995+00:00;P1;11
144;SDS011;3528;-0.286;36.067;2021-11-18T02:14:07.144951+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2021-11-18T02:14:07.144951+00:00;P1;17
145;DHT22;3528;-0.286;36.067;2021-11-18T02:14:07.268944+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:14:07.268944+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:16:47.075483+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2021-11-18T02:16:47.075483+00:00;P1;12
145;DHT22;3528;-0.286;36.067;2021-11-18T02:16:47.075506+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:16:47.075506+00:00;temperature;12
145;DHT22;3528;-0.286;36.067;2021-11-18T02:19:27.128945+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:19:27.128945+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:19:27.260946+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2021-11-18T02:19:27.260946+00:00;P1;18
144;SDS011;3528;-0.286;36.067;2021-11-18T02:22:07.480957+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:22:07.480957+00:00;P1;16
145;DHT22;3528;-0.286;36.067;2021-11-18T02:22:07.608958+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:22:07.608958+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:24:47.371389+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:24:47.371389+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2021-11-18T02:24:47.372909+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:24:47.372909+00:00;temperature;12
145;DHT22;3528;-0.286;36.067;2021-11-18T02:27:28.188911+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:27:28.188911+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:27:28.300913+00:00;P2;18
144;SDS011;3528;-0.286;36.067;2021-11-18T02:27:28.300913+00:00;P1;23
145;DHT22;3528;-0.286;36.067;2021-11-18T02:30:07.811199+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:30:07.811199+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:30:07.818647+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2021-11-18T02:30:07.818647+00:00;P1;15
144;SDS011;3528;-0.286;36.067;2021-11-18T02:32:48.204317+00:00;P2;19
144;SDS011;3528;-0.286;36.067;2021-11-18T02:32:48.204317+00:00;P1;25
145;DHT22;3528;-0.286;36.067;2021-11-18T02:32:48.206113+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:32:48.206113+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:35:28.096534+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2021-11-18T02:35:28.096534+00:00;P1;19
145;DHT22;3528;-0.286;36.067;2021-11-18T02:35:28.096801+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:35:28.096801+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:38:08.129205+00:00;P2;18
144;SDS011;3528;-0.286;36.067;2021-11-18T02:38:08.129205+00:00;P1;30
145;DHT22;3528;-0.286;36.067;2021-11-18T02:38:08.243566+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:38:08.243566+00:00;temperature;12
145;DHT22;3528;-0.286;36.067;2021-11-18T02:40:48.444201+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:40:48.444201+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:40:48.448414+00:00;P2;21
144;SDS011;3528;-0.286;36.067;2021-11-18T02:40:48.448414+00:00;P1;35
145;DHT22;3528;-0.286;36.067;2021-11-18T02:43:28.437865+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:43:28.437865+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:43:28.554124+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2021-11-18T02:43:28.554124+00:00;P1;18
145;DHT22;3528;-0.286;36.067;2021-11-18T02:46:08.739401+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:46:08.739401+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:46:08.744554+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2021-11-18T02:46:08.744554+00:00;P1;16
145;DHT22;3528;-0.286;36.067;2021-11-18T02:48:49.213542+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:48:49.213542+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:48:49.333593+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2021-11-18T02:48:49.333593+00:00;P1;17
144;SDS011;3528;-0.286;36.067;2021-11-18T02:51:29.156876+00:00;P2;19
144;SDS011;3528;-0.286;36.067;2021-11-18T02:51:29.156876+00:00;P1;45
145;DHT22;3528;-0.286;36.067;2021-11-18T02:51:29.158919+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:51:29.158919+00:00;temperature;12
145;DHT22;3528;-0.286;36.067;2021-11-18T02:54:09.110211+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:54:09.110211+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:54:09.110218+00:00;P2;22
144;SDS011;3528;-0.286;36.067;2021-11-18T02:54:09.110218+00:00;P1;33
145;DHT22;3528;-0.286;36.067;2021-11-18T02:56:49.139057+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:56:49.139057+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T02:56:49.142361+00:00;P2;15
144;SDS011;3528;-0.286;36.067;2021-11-18T02:56:49.142361+00:00;P1;21
144;SDS011;3528;-0.286;36.067;2021-11-18T02:59:29.561787+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2021-11-18T02:59:29.561787+00:00;P1;27
145;DHT22;3528;-0.286;36.067;2021-11-18T02:59:29.669921+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T02:59:29.669921+00:00;temperature;12
145;DHT22;3528;-0.286;36.067;2021-11-18T03:02:09.493876+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T03:02:09.493876+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:02:09.629904+00:00;P2;19
144;SDS011;3528;-0.286;36.067;2021-11-18T03:02:09.629904+00:00;P1;25
144;SDS011;3528;-0.286;36.067;2021-11-18T03:04:49.869888+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2021-11-18T03:04:49.869888+00:00;P1;32
145;DHT22;3528;-0.286;36.067;2021-11-18T03:04:50.033971+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T03:04:50.033971+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:07:30.706087+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2021-11-18T03:07:30.706087+00:00;P1;21
145;DHT22;3528;-0.286;36.067;2021-11-18T03:07:30.825870+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:07:30.825870+00:00;temperature;12
145;DHT22;3528;-0.286;36.067;2021-11-18T03:10:10.313851+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:10:10.313851+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:10:10.369783+00:00;P2;21
144;SDS011;3528;-0.286;36.067;2021-11-18T03:10:10.369783+00:00;P1;35
145;DHT22;3528;-0.286;36.067;2021-11-18T03:12:50.173875+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:12:50.173875+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:12:50.174227+00:00;P2;15
144;SDS011;3528;-0.286;36.067;2021-11-18T03:12:50.174227+00:00;P1;22
144;SDS011;3528;-0.286;36.067;2021-11-18T03:15:30.174410+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2021-11-18T03:15:30.174410+00:00;P1;23
145;DHT22;3528;-0.286;36.067;2021-11-18T03:15:30.175837+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:15:30.175837+00:00;temperature;12
145;DHT22;3528;-0.286;36.067;2021-11-18T03:18:19.981856+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:18:19.981856+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:18:20.110694+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2021-11-18T03:18:20.110694+00:00;P1;21
145;DHT22;3528;-0.286;36.067;2021-11-18T03:20:50.465409+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:20:50.465409+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:20:50.467036+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2021-11-18T03:20:50.467036+00:00;P1;22
144;SDS011;3528;-0.286;36.067;2021-11-18T03:23:30.917912+00:00;P2;35
144;SDS011;3528;-0.286;36.067;2021-11-18T03:23:30.917912+00:00;P1;57
145;DHT22;3528;-0.286;36.067;2021-11-18T03:23:31.029914+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:23:31.029914+00:00;temperature;12
145;DHT22;3528;-0.286;36.067;2021-11-18T03:26:10.898713+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:26:10.898713+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:26:10.961112+00:00;P2;29
144;SDS011;3528;-0.286;36.067;2021-11-18T03:26:10.961112+00:00;P1;46
145;DHT22;3528;-0.286;36.067;2021-11-18T03:28:51.297898+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:28:51.297898+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:28:51.433909+00:00;P2;37
144;SDS011;3528;-0.286;36.067;2021-11-18T03:28:51.433909+00:00;P1;61
145;DHT22;3528;-0.286;36.067;2021-11-18T03:31:31.145136+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:31:31.145136+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:31:31.148669+00:00;P2;48
144;SDS011;3528;-0.286;36.067;2021-11-18T03:31:31.148669+00:00;P1;97
144;SDS011;3528;-0.286;36.067;2021-11-18T03:34:11.214474+00:00;P2;53
144;SDS011;3528;-0.286;36.067;2021-11-18T03:34:11.214474+00:00;P1;98
145;DHT22;3528;-0.286;36.067;2021-11-18T03:34:11.214858+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:34:11.214858+00:00;temperature;12
145;DHT22;3528;-0.286;36.067;2021-11-18T03:36:51.635967+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:36:51.635967+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:36:51.639323+00:00;P2;38
144;SDS011;3528;-0.286;36.067;2021-11-18T03:36:51.639323+00:00;P1;67
144;SDS011;3528;-0.286;36.067;2021-11-18T03:39:31.561175+00:00;P2;21
144;SDS011;3528;-0.286;36.067;2021-11-18T03:39:31.561175+00:00;P1;38
145;DHT22;3528;-0.286;36.067;2021-11-18T03:39:31.677203+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:39:31.677203+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:42:11.916826+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2021-11-18T03:42:11.916826+00:00;P1;28
145;DHT22;3528;-0.286;36.067;2021-11-18T03:42:12.036732+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:42:12.036732+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:44:51.933571+00:00;P2;25
144;SDS011;3528;-0.286;36.067;2021-11-18T03:44:51.933571+00:00;P1;33
145;DHT22;3528;-0.286;36.067;2021-11-18T03:44:51.935456+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:44:51.935456+00:00;temperature;12
145;DHT22;3528;-0.286;36.067;2021-11-18T03:47:35.244327+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:47:35.244327+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:47:35.344271+00:00;P2;22
144;SDS011;3528;-0.286;36.067;2021-11-18T03:47:35.344271+00:00;P1;42
144;SDS011;3528;-0.286;36.067;2021-11-18T03:50:12.264413+00:00;P2;27
144;SDS011;3528;-0.286;36.067;2021-11-18T03:50:12.264413+00:00;P1;41
145;DHT22;3528;-0.286;36.067;2021-11-18T03:50:12.268792+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:50:12.268792+00:00;temperature;12
145;DHT22;3528;-0.286;36.067;2021-11-18T03:52:52.242061+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2021-11-18T03:52:52.242061+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:52:52.242247+00:00;P2;24
144;SDS011;3528;-0.286;36.067;2021-11-18T03:52:52.242247+00:00;P1;39
145;DHT22;3528;-0.286;36.067;2021-11-18T03:55:32.599542+00:00;humidity;94
145;DHT22;3528;-0.286;36.067;2021-11-18T03:55:32.599542+00:00;temperature;12
144;SDS011;3528;-0.286;36.067;2021-11-18T03:55:32.601109+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2021-11-18T03:55:32.601109+00:00;P1;35
145;DHT22;3528;-0.286;36.067;2021-11-18T03:58:13.095973+00:00;humidity;94
